0,190,5000,-1.35958592837472E-9+0.00360522976291464i,13.381569382345411-6.821883406998488i
0,200,5000,-1.3553819130324238E-9+0.003323416670468344i,13.735050919700361-6.821883540383105i
0,210,5000,-1.3714071634928033E-9+0.003061858485516747i,14.091047715645052-6.821883714415253i
0,220,5000,-1.4166326715514016E-9+0.0028109244145215254i,14.462407183256678-6.821883957940248i
0,230,5000,-1.5100656629975907E-9+0.002559512275178229i,14.869326692289798-6.821884331467614i
0,240,5000,-1.6938384622473806E-9+0.0022919585694155522i,15.348831231142444-6.821884978799061i
0,250,5000,-2.0724794523954188E-9+0.0019810092313394556i,15.982033866415911-6.82188631268319i
0,260,5000,-2.9586319499710002E-9+0.001567478948011616i,16.998881692112146-6.82188996656032i
0,270,5000,-5.637420994557341E-9+8.806760405110148E-4i,19.502737048330147-6.821909569452634i
0,280,5000,-2.0413850481228678E-8-8.988904350264059E-4i,19.413831264940793+6.821980397721305i
0,290,5000,-1.3528592935993798E-5-0.08353846970034795i,-0.26796635175528194+6.822585085086279i
0,300,5000,-2.9112691907328632E-8+0.006056401974258044i,11.128751935547733-6.821902645434898i
0,310,5000,-8.503109382943028E-9+0.004076617060635089i,12.847899682494825-6.821890827831663i
0,320,5000,-4.662987381964445E-9+0.003385613545685367i,13.654525023035552-6.821887750723819i
0,330,5000,-3.2748681639055924E-9+0.0030104114274696705i,14.16464032029966-6.821886493670321i
0,340,5000,-2.6072046207543347E-9+0.0027625223767993737i,14.53784081368518-6.8218858679799155i
0,350,5000,-2.2295310051585826E-9+0.0025797139889569653i,14.835183272045487-6.821885522621471i
0,360,5000,-1.992234753947516E-9+0.002435327695878691i,15.085324780931689-6.8218853219818465i
0,370,5000,-1.8317473962539726E-9+0.002315956214222585i,15.303595416127504-6.821885204152327i
0,380,5000,-1.7171358593880217E-9+0.0022140671944548187i,15.498990888220236-6.821885137411537i
0,390,5000,-1.6317922567720217E-9+0.002125068000898202i,15.677170541424207-6.821885104059537i
0,400,5000,-1.5661071325696789E-9+0.002045975328313648i,15.841894935061825-6.821885093548832i
0,410,5000,-1.5141827740150559E-9+0.001974750659412683i,15.995776183916922-6.821885099256068i
0,420,5000,-1.4722226778330826E-9+0.0019099421775872884i,16.140696664797-6.821885116840317i
0,430,5000,-1.437684681565205E-9+0.0018504796646229397i,16.27805569017911-6.821885143353413i
0,440,5000,-1.408809185224791E-9+0.0017955509496351298i,16.408921529492005-6.821885176731869i
0,450,5000,-1.3843433531942266E-9+0.0017445242553971237i,16.534128737620385-6.821885215493645i
0,460,5000,-1.363373157541229E-9+0.001696897585778466i,16.654342541146473-6.82188525855025i
0,470,5000,-1.3452174377357755E-9+0.0016522646818557846i,16.77010266241552-6.821885305086458i
0,480,5000,-1.3293590059037435E-9+0.0016102914813540868i,16.881853904313378-6.821885354481111i
0,490,5000,-1.315398626619861E-9+0.001570699438206347i,16.98996797490133-6.821885406253642i
0,500,5000,-1.3030235388704112E-9+0.0015332534427853841i,17.094759373601654-6.821885460027156i
0,510,5000,-1.2919854649527698E-9+0.0014977529012586838i,17.19649716364407-6.821885515502456i
0,520,5000,-1.282084953121782E-9+0.0014640250307636112i,17.29541383870021-6.8218855724394025i
0,530,5000,-1.2731600373977237E-9+0.0014319197389123647i,17.391712100373898-6.821885630643362i
0,540,5000,-1.2650778957844354E-9+0.0014013056560705653i,17.48557010932931-6.82188568995517i
0,550,5000,-1.2577286267635794E-9+0.0013720670198970359i,17.577145604690074-6.82188575024362i
0,560,5000,-1.2510205457448176E-9+0.0013441011992607285i,17.666579172870982-6.82188581139978i
0,570,5000,-1.244876588043546E-9+0.0013173167043291727i,17.753996869112914-6.8218858733326195i
0,580,5000,-1.2392315262724773E-9+0.0012916315709543796i,17.839512340681914-6.821885935965625i
0,590,5000,-1.23402980024607E-9+0.0012669720365596731i,17.923228562258117-6.821885999234158i
0,600,5000,-1.2292238018234791E-9+0.0012432714454754582i,18.005239266498098-6.821886063083374i
0,610,5000,-1.22477251390818E-9+0.0012204693366819476i,18.085630132732874-6.821886127466545i
0,620,5000,-1.2206404180536976E-9+0.0011985106779009037i,18.164479782081017-6.821886192343748i
0,630,5000,-1.2167966121619172E-9+0.0011773452181214927i,18.241860616333817-6.82188625768078i
0,640,5000,-1.2132140926592368E-9+0.0011569269367405703i,18.31783952978672-6.821886323448277i
0,650,5000,-1.2098691666156572E-9+0.0011372135721102016i,18.39247851699155-6.8218863896210244i
0,660,5000,-1.2067409672916828E-9+0.0011181662158105128i,18.465835194659324-6.8218864561773485i
0,670,5000,-1.2038110525890012E-9+0.0010997489616800448i,18.537963252299054-6.821886523098644i
0,680,5000,-1.2010630703991974E-9+0.0010819286007499504i,18.608912843331147-6.8218865903689725i
0,690,5000,-1.1984824782735695E-9+0.001064674354881258i,18.678730926200352-6.821886657974719i
0,700,5000,-1.1960563074676912E-9+0.0010479576432131314i,18.747461563255186-6.821886725904332i
0,710,5000,-1.1937729634399814E-9+0.001031751876568964i,18.815146183772647-6.821886794148074i
0,720,5000,-1.1916220564702908E-9+0.0010160322757998851i,18.881823816395475-6.821886862697828i
0,730,5000,-1.189594257257711E-9+0.0010007757107166853i,18.94753129535449-6.82188693154694i
0,740,5000,-1.1876811734586634E-9+9.859605568050768E-4i,19.012303444128207-6.821887000690083i
0,750,5000,-1.1858752435632397E-9+9.715665673645514E-4i,19.07617323959852-6.821887070123131i
0,760,5000,-1.1841696457353336E-9+9.575747590734149E-4i,19.139171959289893-6.821887139843069i
0,770,5000,-1.1825582189392675E-9+9.439673092849948E-4i,19.20132931387604-6.821887209847922i
0,780,5000,-1.1810353947783437E-9+9.307274636084113E-4i,19.262673566814808-6.8218872801366786i
0,790,5000,-1.1795961383700486E-9+9.178394525337651E-4i,19.323231642706318-6.821887350709242i
0,800,5000,-1.1782358970047662E-9+9.052884160368644E-4i,19.38302922573602-6.821887421566393i
0,810,5000,-1.1769505555133851E-9+8.930603352430608E-4i,19.442090849382513-6.821887492709752i
0,820,5000,-1.1757363974501653E-9+8.811419703529839E-4i,19.50043997841102-6.821887564141768i
0,830,5000,-1.1745900713419472E-9+8.69520804138418E-4i,19.55809908403452-6.82188763586569i
0,840,5000,-1.1735085613762972E-9+8.581849904026054E-4i,19.615089713024343-6.82188770788558i
0,850,5000,-1.1724891620054412E-9+8.47123306878104E-4i,19.67143255144115-6.821887780206295i
0,860,5000,-1.171529456021321E-9+8.363251120970675E-4i,19.727147483591025-6.821887852833513i
0,870,5000,-1.17062729574513E-9+8.25780305825911E-4i,19.782253646735317-6.821887925773747i
0,880,5000,-1.1697807870196863E-9+8.154792927043538E-4i,19.83676948202358-6.821887999034357i
0,890,5000,-1.1689882757579807E-9+8.054129487692864E-4i,19.890712782073603-6.821888072623601i
0,900,5000,-1.1682483368534687E-9+7.955725905795839E-4i,19.944100735581568-6.821888146550659i
0,910,5000,-1.1675597652843687E-9+7.859499466905107E-4i,19.996949969301337-6.8218882208256915i
0,920,5000,-1.1669215693034915E-9+7.765371312513152E-4i,20.049276587713166-6.821888295459887i
0,930,5000,-1.1663329655059933E-9+7.673266195242071E-4i,20.101096210671177-6.821888370465542i
0,940,5000,-1.1657933765587323E-9+7.583112251432801E-4i,20.152424009299093-6.821888445856124i
0,950,5000,-1.1653024291037707E-9+7.494840789495866E-4i,20.203274740388487-6.821888521646365i
0,960,5000,-1.1648599559744125E-9+7.408386092531364E-4i,20.253662779547096-6.821888597852379i
0,970,5000,-1.164465998675395E-9+7.323685233882406E-4i,20.30360215332356-6.821888674491742i
0,980,5000,-1.1641208125086976E-9+7.24067790437143E-4i,20.353106570548725-6.8218887515836695i
0,990,5000,-1.163824874777226E-9+7.159306250101358E-4i,20.402189453113355-6.821888829149139i
0,1000,5000,-1.1635788932052428E-9+7.079514719763264E-4i,20.450863966420336-6.8218889072110676i
0,1010,5000,-1.1633838198491994E-9+7.001249920471754E-4i,20.499143049751947-6.821888985794513i
0,1020,5000,-1.1632408660770483E-9+6.92446048121469E-4i,20.54703944680009-6.821889064926908i
0,1030,5000,-1.1631515215376942E-9+6.849096923039542E-4i,20.59456573663079-6.821889144638303i
0,1040,5000,-1.1631175769656163E-9+6.77511153513301E-4i,20.64173436537654-6.821889224961672i
0,1050,5000,-1.1631411513537069E-9+6.702458255978534E-4i,20.688557678975695-6.82188930593326i
0,1060,5000,-1.1632247243295915E-9+6.631092558772114E-4i,20.73504795732361-6.821889387592969i
0,1070,5000,-1.163371174528809E-9+6.560971340276084E-4i,20.781217450244956-6.821889469984825i
0,1080,5000,-1.1635838251604989E-9+6.492052812265923E-4i,20.827078415757953-6.8218895531575034i
0,1090,5000,-1.1638664979307003E-9+6.424296394674792E-4i,20.872643161183408-6.821889637164956i
0,1100,5000,-1.1642235775724937E-9+6.357662609477147E-4i,20.917924087746105-6.821889722067141i
0,1110,5000,-1.1646600882348348E-9+6.292112974261704E-4i,20.96293373943627-6.821889807930882i
0,1120,5000,-1.1651817850853209E-9+6.227609894300472E-4i,21.007684857062763-6.821889894830885i
0,1130,5000,-1.165795265775833E-9+6.164116551763766E-4i,21.052190438614506-6.8218899828509585i
0,1140,5000,-1.1665081012613768E-9+6.101596790474396E-4i,21.096463807315622-6.8218900720854645i
0,1150,5000,-1.1673289998028705E-9+6.040014994318682E-4i,21.14051868906213-6.821890162641069i
0,1160,5000,-1.1682680039294362E-9+5.979335956991533E-4i,21.184369301372715-6.821890254638874i
0,1170,5000,-1.1693367341537422E-9+5.919524740244912E-4i,21.228030456514748-6.821890348217035i
0,1180,5000,-1.1705486913752608E-9+5.860546517067985E-4i,21.27151768220905-6.821890443533961i
0,1190,5000,-1.1719196353026879E-9+5.802366395285408E-4i,21.314847364268424-6.8218905407723245i
0,1200,5000,-1.1734680624623596E-9+5.744949215731777E-4i,21.358036916845148-6.82189064014409i
0,1210,5000,-1.175215816094163E-9+5.688259317397336E-4i,21.40110498772127-6.821890741896901i
0,1220,5000,-1.1771888728950512E-9+5.632260259448489E-4i,21.44407170854115-6.8218908463222645i
0,1230,5000,-1.1794183700167504E-9+5.576914486566258E-4i,21.486959003309863-6.821890953766206i
0,1240,5000,-1.181941963174862E-9+5.522182919113277E-4i,21.529790973351385-6.821891064643275i
0,1250,5000,-1.1848056481432517E-9+5.468024442512205E-4i,21.57259438394929-6.821891179455272i
0,1260,5000,-1.1880662417101556E-9+5.414395259765855E-4i,21.615399288194098-6.821891298816633i
0,1270,5000,-1.1917948183442483E-9+5.361248055401476E-4i,21.6582398389734-6.821891423489471i
0,1280,5000,-1.196081559875157E-9+5.308530895262282E-4i,21.701155363539833-6.8218915544328675i
0,1290,5000,-1.2010427404725123E-9+5.256185749344529E-4i,21.74419181175697-6.821891692873618i
0,1300,5000,-1.2068310177091823E-9+5.204146465378515E-4i,21.78740374775204-6.821891840410216i
0,1310,5000,-1.213650982245488E-9+5.152335923151694E-4i,21.83085715104088-6.821891999169601i
0,1320,5000,-1.2217833286875374E-9+5.100661934163301E-4i,21.874633456444517-6.821892172050336i
0,1330,5000,-1.231623651745447E-9+5.049011161447781E-4i,21.91883554845881-6.821892363112418i
0,1340,5000,-1.2437470411793757E-9+4.99723980664677E-4i,21.963596948121985-6.821892578225736i
0,1350,5000,-1.2590202846366317E-9+4.945158806136986E-4i,22.009096427448863-6.821892826196122i
0,1360,5000,-1.2788066871146387E-9+4.892509260642905E-4i,22.055582292244782-6.821893120821599i
0,1370,5000,-1.3053627524100488E-9+4.8389195170806123E-4i,22.103414867932084-6.821893484879166i
0,1380,5000,-1.3426638217585476E-9+4.7838254247825607E-4i,22.153145629501743-6.821893958439313i
0,1390,5000,-1.3982842434095125E-9+4.726310369509234E-4i,22.205676479138617-6.8218946178603455i
0,1400,5000,-1.4882063347650614E-9+4.664751261772453E-4i,22.262613947528994-6.821895624606055i
0,1410,5000,-1.651212982437431E-9+4.5959248461821024E-4i,22.32716967227232-6.821897372438394i
0,1420,5000,-2.002969271264761E-9+4.512284195078758E-4i,22.40693440803728-6.821901047217088i
0,1430,5000,-3.0301966076484985E-9+4.39076002958996E-4i,22.52550183579792-6.821911741188066i
0,1440,5000,-9.063148815247651E-9+4.1091063786615736E-4i,22.813425009439822-6.821977558297288i
0,1450,5000,-1.2912518052342809E-6+0.0010258540816562038i,18.840039501744865-6.82734827022739i
0,1460,5000,-7.3726193629204804E-9+4.853650234520128E-4i,22.090214085930214-6.821947737866973i
0,1470,5000,-2.989354060207576E-9+4.616561691120944E-4i,22.30771242100761-6.821909891003335i
0,1480,5000,-2.1258037248556597E-9+4.5011072660087586E-4i,22.417705227886987-6.821902280269566i
0,1490,5000,-1.8315545060577231E-9+4.416903962274817E-4i,22.499719291447896-6.821899778068414i
0,1500,5000,-1.7121846822809434E-9+4.3446253396762575E-4i,22.571375546925495-6.821898884433233i
0,1510,5000,-1.6678256917029182E-9+4.277445884826563E-4i,22.63905361691965-6.8218987028540665i
0,1520,5000,-1.6648182269011664E-9+4.2121423200546486E-4i,22.70586848841436-6.82189893437873i
0,1530,5000,-1.6905842568716353E-9+4.146786531872749E-4i,22.773782062275387-6.821899474760455i
0,1540,5000,-1.7412941035235623E-9+4.079934214944731E-4i,22.844367250182103-6.821900304665453i
0,1550,5000,-1.817987822084213E-9+4.0102547293240223E-4i,22.91917925930103-6.821901457287234i
0,1560,5000,-1.9256217313051134E-9+3.936300044991138E-4i,23.000016904259766-6.821903014715992i
0,1570,5000,-2.0736383734473586E-9+3.856294715406363E-4i,23.089196683774436-6.821905122447764i
0,1580,5000,-2.277987042629424E-9+3.7678721238123354E-4i,23.18993730598043-6.821908025864732i
0,1590,5000,-2.565416381374518E-9+3.6676695507086195E-4i,23.306996859172568-6.821912146705466i
0,1600,5000,-2.9823056266740333E-9+3.5506280658170215E-4i,23.44784704077986-6.8219182472310145i
0,1610,5000,-3.6138285023124356E-9+3.4086684001289924E-4i,23.625051312103764-6.821927812578561i
0,1620,5000,-4.629520263109322E-9+3.2279473059858185E-4i,23.861634492521624-6.8219440557002855i
0,1630,5000,-6.4063099632312775E-9+2.982504657783307E-4i,24.205087553031003-6.821975054061923i
0,1640,5000,-9.925489795476037E-9+2.6171794440333187E-4i,24.77256385359238-6.822046472683324i
0,1650,5000,-1.844766983910585E-8+1.990328789809133E-4i,25.9616506009575-6.82228430176029i
0,1660,5000,-4.879355945660811E-8+5.9476744785870676E-5i,31.20742560336913-6.8254446356508245i
0,1670,5000,-3.866227028644949E-7-5.767666084442512E-4i,21.340896766028308+6.824792965498329i
0,1680,5000,-5.855889065097878E-7+0.001599038590140981i,16.91230910457753-6.823472212498907i
0,1690,5000,-5.853159667180321E-8+7.704532772763069E-4i,20.083435766387446-6.82221170419928i
0,1700,5000,-2.1621946133088403E-8+6.157991081498243E-4i,21.056508290561904-6.822034258743237i
0,1710,5000,-1.1665146229335048E-8+5.491423817954892E-4i,21.554049218553494-6.821974024129136i
0,1720,5000,-7.587271234105867E-9+5.111855954236308E-4i,21.865112775717687-6.821946229359583i
0,1730,5000,-5.521273438862385E-9+4.861485505640043E-4i,22.08320889820547-6.821931092787127i
0,1740,5000,-4.328878825617248E-9+4.680360415145216E-4i,22.24810587536297-6.821921937230958i
0,1750,5000,-3.5771133724131234E-9+4.54071119275694E-4i,22.379660052151767-6.821915982365141i
0,1760,5000,-3.0718540551673224E-9+4.42790911766008E-4i,22.48891186710913-6.821911898311488i
0,1770,5000,-2.7154182338720555E-9+4.3335139413445734E-4i,22.582496871084587-6.82190898248629i
0,1780,5000,-2.4542450958384345E-9+4.2523131619384176E-4i,22.664646445109142-6.821906834745607i
0,1790,5000,-2.2569458958977203E-9+4.1809126937636127E-4i,22.738187865367934-6.821905213352176i
0,1800,5000,-2.1041214568981904E-9+4.117006691918214E-4i,22.805083122944776-6.821903965149293i
0,1810,5000,-1.98324985069921E-9+4.058973080841018E-4i,22.866737141350303-6.821902989218549i
0,1820,5000,-1.885950146748419E-9+4.005637012320254E-4i,22.92418293905101-6.821902216836883i
0,1830,5000,-1.8064383594077424E-9+3.956126171505522E-4i,22.978197512600474-6.821901599876325i
0,1840,5000,-1.7406164921406876E-9+3.9097788483768243E-4i,23.029376924484872-6.821901103810147i
0,1850,5000,-1.6855142849246402E-9+3.866083608952989E-4i,23.07818643270009-6.821900703345855i
0,1860,5000,-1.6389356807630596E-9+3.824638577662286E-4i,23.124994839524778-6.821900379614038i
0,1870,5000,-1.5992284357221426E-9+3.785123273028674E-4i,23.170098571672742-6.821900118310016i
0,1880,5000,-1.5651301408890167E-9+3.747278699618119E-4i,23.21373890782662-6.821899908436052i
0,1890,5000,-1.5356629881688109E-9+3.710893001619308E-4i,23.256114529818507-6.8218997414321105i
0,1900,5000,-1.5100604025646795E-9+3.675790943468065E-4i,23.29739081842417-6.821899610563909i
0,1910,5000,-1.4877149724784093E-9+3.641826074488156E-4i,23.33770684227472-6.821899510484876i
0,1920,5000,-1.468140901953333E-9+3.608874808315942E-4i,23.37718068577171-6.821899436918018i
0,1930,5000,-1.4509465472694821E-9+3.576831889449862E-4i,23.415913563908894-6.82189938642183i
0,1940,5000,-1.4358140757967127E-9+3.5456068785978017E-4i,23.45399303987288-6.821899356216216i
0,1950,5000,-1.422484235651646E-9+3.515121395534454E-4i,23.49149557171698-6.821899344051858i
0,1960,5000,-1.4107448495083035E-9+3.4853069312855867E-4i,23.528488552693883-6.821899348111602i
0,1970,5000,-1.4004220641005224E-9+3.4561030921300594E-4i,23.56503196675209-6.821899366935857i
0,1980,5000,-1.3913736718787924E-9+3.4274561734916684E-4i,23.60117975029343-6.821899399366311i
0,1990,5000,-1.3834840193895045E-9+3.3993179870349415E-4i,23.636980929673086-6.8218994445040115i
0,2000,5000,-1.3766601572568118E-9+3.3716448823300235E-4i,23.672480588505913-6.821899501678986i
0,2010,5000,-1.3708289891197882E-9+3.344396917386354E-4i,23.707720707922736-6.821899570429588i
0,2020,5000,-1.3659352542162091E-9+3.3175371415602474E-4i,23.742740915374615-6.821899650490361i
0,2030,5000,-1.3619402400611545E-9+3.291030960765659E-4i,23.777579172652874-6.821899741787956i
0,2040,5000,-1.358821174923428E-9+3.264845559116543E-4i,23.812272431102667-6.821899844445159i
0,2050,5000,-1.3565713006732425E-9+3.238949353480045E-4i,23.846857281336934-6.821899958793732i
0,2060,5000,-1.355200681011285E-9+3.213311458026951E-4i,23.88137062620287-6.821900085397523i
0,2070,5000,-1.3547378655367748E-9+3.1879011346594275E-4i,23.915850409632444-6.82190022508832i
0,2080,5000,-1.3552326159172203E-9+3.162687201881267E-4i,23.950336440966904-6.8219003790181905i
0,2090,5000,-1.3567600214023264E-9+3.1376373685715645E-4i,23.984871365609017-6.821900548734104i
0,2100,5000,-1.3594265094352165E-9+3.112717449190524E-4i,24.0195018502639-6.821900736283524i
0,2110,5000,-1.3633785296823564E-9+3.087890401271531E-4i,24.054280077825993-6.821900944364267i
0,2120,5000,-1.3688151223538494E-9+3.0631151015875186E-4i,24.089265688334844-6.821901176539165i
0,2130,5000,-1.376006280758617E-9+3.0383447388773315E-4i,24.124528367212882-6.821901437547944i
0,2140,5000,-1.3853201878375447E-9+3.0135246394836997E-4i,24.160151385429714-6.8219017337685095i
0,2150,5000,-1.3972644183334906E-9+2.988589241744248E-4i,24.196236565327844-6.821902073914139i
0,2160,5000,-1.412549768680009E-9+2.963457766367995E-4i,24.23291143009259-6.82190247011399i
0,2170,5000,-1.432191962812296E-9+2.938027838318597E-4i,24.27033978810362-6.821902939637176i
0,2180,5000,-1.4576791142183298E-9+2.912165792406317E-4i,24.308737891569837-6.821903507737904i
0,2190,5000,-1.4912582442153137E-9+2.8856914162391666E-4i,24.348399977063348-6.821904212538517i
0,2200,5000,-1.5364481616938571E-9+2.8583529634064486E-4i,24.389740287478478-6.8219051138054825i
0,2210,5000,-1.5990083669282268E-9+2.8297842782561513E-4i,24.43336555932187-6.82190630961382i
0,2220,5000,-1.6888930347939335E-9+2.799426993468906E-4i,24.480207393731956-6.821907970175648i
0,2230,5000,-1.8245239842987253E-9+2.7663792922563756E-4i,24.531781603294302-6.82191041245067i
0,2240,5000,-2.0431517309986684E-9+2.72907512997617E-4i,24.59074393648158-6.821914283137291i
0,2250,5000,-2.429669175753974E-9+2.684521001533351E-4i,24.662230795181735-6.821921075734248i
0,2260,5000,-3.2137402482716576E-9+2.626165289488162E-4i,24.75767828549112-6.821934915508409i
0,2270,5000,-5.209788654008943E-9+2.5363241886735844E-4i,24.908851219158496-6.8219709763573615i
0,2280,5000,-1.3236096502717634E-8+2.344904291016204E-4i,25.249647637258935-6.822126911995206i
0,2290,5000,-1.8181497906586435E-7+1.1771332632185756E-4i,28.242637395869586-6.828589691200065i
0,2300,5000,-5.360442065463073E-8+3.5275655731937145E-4i,23.476147841946837-6.822541717367001i
0,2310,5000,-9.613626968618549E-9+3.0057978287617403E-4i,24.171301184217096-6.82202067226921i
0,2320,5000,-4.624061211368386E-9+2.861218857736188E-4i,24.3853880636248-6.821951956230068i
0,2330,5000,-3.1279548654641916E-9+2.78383505432132E-4i,24.504463859656678-6.821930567127056i
0,2340,5000,-2.492009246257196E-9+2.730188627207495E-4i,24.588972319860773-6.821921409908659i
0,2350,5000,-2.1689991105998038E-9+2.687550787789115E-4i,24.65733205210578-6.821916819127229i
0,2360,5000,-1.9878377209830837E-9+2.650818848319398E-4i,24.717098353579008-6.821914336766823i
0,2370,5000,-1.881206606704925E-9+2.617528398796034E-4i,24.77198483066332-6.821912981770316i
0,2380,5000,-1.8184187406486047E-9+2.58632355445821E-4i,24.82407030242248-6.8219123040286345i
0,2390,5000,-1.784053950138704E-9+2.5563769831498675E-4i,24.87464986711898-6.8219120779153695i
0,2400,5000,-1.7698964359359185E-9+2.5271351967113794E-4i,24.92461408936062-6.8219121853206595i
0,2410,5000,-1.7715034288174174E-9+2.49819326049368E-4i,24.97463852985471-6.8219125656323i
0,2420,5000,-1.7866193969671948E-9+2.469226752349596E-4i,25.025289118133657-6.821913192769119i
0,2430,5000,-1.8144129590578302E-9+2.4399508729718917E-4i,25.077088032812586-6.821914064512669i
0,2440,5000,-1.8551236712637472E-9+2.4100927340822296E-4i,25.130561320442443-6.821915198212382i
0,2450,5000,-1.909944235163808E-9+2.3793695495217358E-4i,25.186279861756095-6.821916630470903i
0,2460,5000,-1.981069822794506E-9+2.3474682964172663E-4i,25.244901498748614-6.821918420085271i
0,2470,5000,-2.0719040812904897E-9+2.3140234347634715E-4i,25.307221326896734-6.8219206545765765i
0,2480,5000,-2.187456286435467E-9+2.27858919718088E-4i,25.374238515339673-6.821923461682797i
0,2490,5000,-2.335017474179394E-9+2.2406019000775656E-4i,25.4472518570266-6.821927028708877i
0,2500,5000,-2.5252889091773697E-9+2.1993253450439403E-4i,25.528004066117237-6.8219316353669015i
0,2510,5000,-2.7742956660816915E-9+2.15376772555239E-4i,25.618910210146765-6.8219377112354636i
0,2520,5000,-3.106741560031829E-9+2.1025493849627404E-4i,25.723436804504743-6.821945940863633i
0,2530,5000,-3.562164704277442E-9+2.0436824191439313E-4i,25.84676476977247-6.821957467295754i
0,2540,5000,-4.206895697686205E-9+1.9741837959911555E-4i,25.997023030760396-6.821974315384815i
0,2550,5000,-5.1589978102415955E-9+1.889353056151866E-4i,26.18776765669534-6.822000356060646i
0,2560,5000,-6.645154144616287E-9+1.7813169765823627E-4i,26.44348679350837-6.8220437815767045i
0,2570,5000,-9.146417244590961E-9+1.6357955007013098E-4i,26.813608770188516-6.822124601432661i
0,2580,5000,-1.3835439915454585E-8+1.423902548855565E-4i,27.416096184417622-6.822303754217612i
0,2590,5000,-2.4225880004952006E-8+1.0770288667092976E-4i,28.628625360610958-6.822858638672496i
0,2600,5000,-5.521518677065772E-8+3.82731640350058E-5i,33.12195106502387-6.828147161424772i
0,2610,5000,-2.422810118155186E-7-1.8074946237363633E-4i,26.380124776971165+6.827703155467831i
0,2620,5000,-2.362343126855821E-5+0.004317247351299514i,12.598764495486583-6.8456455766030615i
0,2630,5000,-1.7161445601800702E-7+5.760796576319509E-4i,21.3460732451369-6.823175534893038i
0,2640,5000,-4.822721107306764E-8+4.0974796837046397E-4i,22.825730720776193-6.8223929324909305i
0,2650,5000,-2.3014994605558673E-8+3.5003964856936343E-4i,23.50972644163533-6.822167316438627i
0,2660,5000,-1.3830334747442869E-8+3.187939322537015E-4i,23.91579837336039-6.822070180514395i
0,2670,5000,-9.47707098115883E-9+2.9924579493309647E-4i,24.190618280196055-6.822019309643155i
0,2680,5000,-7.072750142914309E-9+2.8563730314851165E-4i,24.392749605061187-6.821989306156897i
0,2690,5000,-5.604551778601595E-9+2.7545762814002356E-4i,24.55035081028674-6.821970132197685i
0,2700,5000,-4.6419964331450485E-9+2.6743671919089983E-4i,24.678688488813414-6.821957151282817i
0,2710,5000,-3.976724448237309E-9+2.6086295701470956E-4i,24.786774718961034-6.82194797521682i
0,2720,5000,-3.497847851852669E-9+2.5530646936770005E-4i,24.880280650782687-6.8219412700918625i
0,2730,5000,-3.141915618992186E-9+2.504921058096051E-4i,24.96295841181958-6.821936242647309i
0,2740,5000,-2.870482824578113E-9+2.462354354843702E-4i,25.03739333016089-6.821932396969352i
0,2750,5000,-2.659153637620521E-9+2.4240807057708823E-4i,25.10542810161375-6.821929410187237i
0,2760,5000,-2.4918482292028547E-9+2.3891774746586167E-4i,25.168414735186513-6.821927064962742i
0,2770,5000,-2.357629218341668E-9+2.3569631939466927E-4i,25.22737084400439-6.821925210929765i
0,2780,5000,-2.2488605699397013E-9+2.3269221758816157E-4i,25.283080266080084-6.821923741723392i
0,2790,5000,-2.1600965258912434E-9+2.2986554878791224E-4i,25.336159991038496-6.821922580805841i
0,2800,5000,-2.0873884686211898E-9+2.2718480667371447E-4i,25.387106012693227-6.821921672462896i
